time_captured,08_vnt_hrm_accZ
1970-01-01 00:00:00.000000545,1472.09258589592
1970-01-01 00:00:00.000000546,1014.56843746232
1970-01-01 00:00:00.000000547,1590.51648044939
1970-01-01 00:00:00.000000548,382.590823769249
1970-01-01 00:00:00.000000549,336.389062086691
1970-01-01 00:00:00.000000550,1345.25066650384
1970-01-01 00:00:00.000000551,1059.33920520937
1970-01-01 00:00:00.000000552,1172.054
1970-01-01 00:00:00.000000553,1369.1892640522
1970-01-01 00:00:00.000000554,730.583767774473
1970-01-01 00:00:00.000000555,43.066
1970-01-01 00:00:00.000000556,427.284440650663
1970-01-01 00:00:00.000000557,1396.81773548612
1970-01-01 00:00:00.000000558,1394.50597874869
1970-01-01 00:00:00.000000559,1646.84120563757
1970-01-01 00:00:00.000000560,584.660854007588
1970-01-01 00:00:00.000000561,-88.7159740129925
1970-01-01 00:00:00.000000562,1444.99383399226
1970-01-01 00:00:00.000000563,802.257864533135
1970-01-01 00:00:00.000000564,1341.634
1970-01-01 00:00:00.000000565,1530.43419719591
1970-01-01 00:00:00.000000566,802.564028857856
1970-01-01 00:00:00.000000567,202.154
1970-01-01 00:00:00.000000568,654.89540959746
1970-01-01 00:00:00.000000569,773.454953059627
1970-01-01 00:00:00.000000570,1956.43993969945
1970-01-01 00:00:00.000000571,1308.78056539432
1970-01-01 00:00:00.000000572,1250.11863276837
1970-01-01 00:00:00.000000573,273.29480555131
