time_captured,04_out_hrm_accY
1970-01-01 00:00:00.000000538,262.706109454774
1970-01-01 00:00:00.000000539,371.377831502519
1970-01-01 00:00:00.000000540,148.596
1970-01-01 00:00:00.000000541,72.9482283605521
1970-01-01 00:00:00.000000542,-190.792234311156
1970-01-01 00:00:00.000000543,-102.078827603304
1970-01-01 00:00:00.000000544,-268.774177503208
1970-01-01 00:00:00.000000545,219.647848622941
1970-01-01 00:00:00.000000546,53.07
1970-01-01 00:00:00.000000547,161.177655723985
1970-01-01 00:00:00.000000548,295.781207185871
1970-01-01 00:00:00.000000549,580.621334219303
1970-01-01 00:00:00.000000550,123.115455223523
1970-01-01 00:00:00.000000551,327.162036245668
1970-01-01 00:00:00.000000552,362.828
1970-01-01 00:00:00.000000553,-307.002461322508
1970-01-01 00:00:00.000000554,-546.136300659465
1970-01-01 00:00:00.000000555,-310.813477191444
1970-01-01 00:00:00.000000556,271.407332655363
1970-01-01 00:00:00.000000557,261.801302202068
1970-01-01 00:00:00.000000558,240.34
1970-01-01 00:00:00.000000559,325.951061890365
1970-01-01 00:00:00.000000560,-12.9629291289974
1970-01-01 00:00:00.000000561,-480.294205125522
1970-01-01 00:00:00.000000562,-414.207672511867
1970-01-01 00:00:00.000000563,-619.808568471618
1970-01-01 00:00:00.000000564,-567.108118293817
1970-01-01 00:00:00.000000565,-86.0701230686017
1970-01-01 00:00:00.000000566,161.958019767634
1970-01-01 00:00:00.000000567,-680.516
1970-01-01 00:00:00.000000568,219.707335480723
1970-01-01 00:00:00.000000569,-57.0201299550728
